id,name,type,rating,stars,starVotes,pitches,location,longitude,latitude,safety,grade
105721858,Such a Savage,Trad,5.11a R,4.6,32,2,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Wonderland Valley', 'West Wonderland Valley', 'The Astro Domes', 'South Astro Dome', 'South Astro Dome - Northeast Face']",-116.1471,34.0386,R,11
105846251,Right Banana Crack,Trad,5.11a,3.9,46,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Banana Cracks']",-116.1771,34.0254,S,11
105721687,Sweat Band,Trad,5.10b/c PG13,3.6,51,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', ""King Otto's Castle""]",-116.1569,34.0924,PG13,10
105722569,Hex Marks the Poot,Trad,5.8,3.2,59,2,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Wonderland Valley', 'West Wonderland Valley', 'The Astro Domes', 'South Astro Dome', 'South Astro Dome - East Face']",-116.1466,34.0382,S,8
105724039,The Orc,Trad,5.10a,3.1,62,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Steve Canyon Area', 'Steve Canyon', 'The Orc Wall']",-116.1665,34.0188,S,10
105725038,Exfoliation Confrontation,Trad,5.9+,3.4,56,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Rattlesnake Canyon', 'Corral Wall', 'Corral Wall - Right Side']",-116.1421,34.0835,S,9
105725272,Axe of Dog,Trad,5.10a,3.2,60,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Face']",-116.1582,34.0242,S,10
107813851,Whispering Chickens,Sport,5.7,2.9,64,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Feudal Wall', 'Feudal Wall (Right Side)']",-116.1534,34.0931,S,7
105721735,The Castrum,Trad,5.10a,3.2,60,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Feudal Wall', 'Feudal Wall (Left Side)']",-116.154,34.093,S,10
106046738,McStain,Sport,5.8,2.9,65,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Campfire Crag Area', 'Campfire Crag - South Face']",-116.1586,34.0951,S,8
105725341,M & Ms Plain,Trad,5.9,2.9,65,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Little Rock Candy Mountain']",-116.1513,34.0239,S,9
105921241,Between a Rock and a Hard Place,Trad,5.10b,4.7,28,1,"['California', 'Joshua Tree National Park', 'Geology Tour Road', 'Virgin Islands Area', 'Star Wars Rock']",-116.0712,33.9504,S,10
105723997,Middle Peyote Crack,Trad,5.9,2.5,71,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Peyote Cracks Formation', 'Peyote Cracks Formation - W. Face']",-116.1605,34.0224,S,9
105724000,Right Peyote Crack,Trad,5.8,2.6,70,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Peyote Cracks Formation', 'Peyote Cracks Formation - W. Face']",-116.1605,34.0224,S,8
105723157,Broken Glass,Trad,5.10a,3.4,54,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Gateway Rock']",-116.1686,34.0124,S,10
105725026,Donna T's Route,Trad,5.5,2.6,68,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Short Wall', 'Short Wall - Right Side']",-116.1532,34.0926,S,5
105722059,Hidden Arch,Trad,5.11d,4.8,24,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Real Hidden Valley Vicinity', 'Houser Buttress Area', 'Houser Buttress']",-116.1712,34.0105,S,11
105724537,White Rain,Trad,5.11a,5,21,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', ""Walt's Rocks"", ""Upper Walt's Rocks""]",-116.1009,34.0583,S,11
106044947,A Bull with Gas,Sport,5.9,3.3,54,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'The Middle Kingdom', 'Outer Mongolia', 'Siberia']",-116.1699,34.0696,S,9
105916494,Blackjack,Sport,5.10d,4,40,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Ken Black Memorial Dome']",-116.1777,34.028,S,10
105721675,Eff Four,Trad,5.6,2.7,65,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Rock', 'Echo Rock - West Face']",-116.1562,34.0251,S,6
105724606,Barely Crankin',Trad,5.5,3.1,58,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Ryan Campground', 'The Manure Pile']",-116.1545,33.9825,S,5
106135530,Rap Bolters are Weak,Sport,5.12a,3.8,43,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Sports Challenge Rock', 'Sports Challenge Rock - West Face']",-116.1691,34.014,S,12
105723457,Ledges to Lawndale,Trad,5.9 R,3.1,58,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'West Wall Outer (Buckets to Burbank Area)']",-116.1479,34.001,R,9
105725887,Curtain Call,Trad,5.6,2.9,62,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Playhouse Rock']",-116.1757,34.022,S,6
105723019,Diabetics,Trad,5.4,2.8,63,1,"['California', 'Joshua Tree National Park', 'Belle Campground Area', 'Belle Campground', 'Castle Rock', 'Castle Rock - North Side']",-116.0203,34.0017,S,4
105724636,Psycho Groove,Trad,5.9,3.1,57,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Playhouse Rock']",-116.1757,34.022,S,9
106359304,Ground Up or Shut Up (aka Poppycock),Sport,5.11,3.9,41,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Side']",-116.158,34.0245,S,11
105725431,Norm,Sport,5.10a,3.1,54,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Dairy Queen Wall', 'Dairy Queen Wall - Left Side']",-116.177,34.0216,S,10
105721837,Grit Roof,Trad,5.11a,3.9,41,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'North Horror Rock', 'North Horror Rock - South & East Faces']",-116.1463,33.9982,S,11
105724504,Mojave Queen,Trad,5.11a/b,4.9,21,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', ""Walt's Rocks"", ""Upper Walt's Rocks""]",-116.1009,34.0583,S,11
105964119,Nutcracker,Trad,5.4,3,58,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Cap Rock Area', 'Cap Rock', 'Cap Rock - North Face']",-116.1635,33.9899,S,4
105725770,Kemosabe and Tonto,Trad,5.9+,3.5,48,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Great Burrito']",-116.1706,34.0166,S,9
105724513,Blind Ambition,Trad,5.11a,3.4,49,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Chimney Rock', 'Chimney Rock - East Face']",-116.1614,34.0168,S,11
105725650,Get Right or Get Left (aka Addams Family),Trad,5.9,3.6,45,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Dairy Queen Wall', 'Dairy Queen Wall - Left Side']",-116.177,34.0216,S,9
105799298,Right Between the Eyes,Trad,5.7,3.7,44,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Little Hunk', 'Little Hunk - SW Face', 'SW Face Right (Monkey Business Wall)']",-116.1507,34.0261,S,7
105722194,Judas,Trad,5.10b PG13,2.9,59,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'The Old Woman', 'The Old Woman - East Face']",-116.1637,34.0167,PG13,10
105723346,29 Palms,Trad,5.11d,4.8,21,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Arid Piles', 'Arid Piles - Northwest Face']",-116.1785,34.0108,S,11
105793844,Stemski,Trad,5.6,3.4,50,1,"['California', 'Joshua Tree National Park', 'Live Oak Picnic Area', 'The Whispering Wall']",-116.0518,33.9992,S,6
105722173,Rhythm of the Heat,Trad,5.8 R,3.3,51,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Pixie Rock']",-116.1563,34.0945,R,8
105722707,Satanic Mechanic,Sport,5.12b,4.1,34,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Real Hidden Valley Vicinity', 'Turtle Rock', 'Turtle Rock - South Face']",-116.1663,34.01,S,12
105823218,Peculiar Taste Buds,Trad,5.8,2.7,63,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'The Thin Wall']",-116.1728,34.0144,S,8
105721636,Mama Woolsey,Trad,5.10a R,3.2,52,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'The Blob', 'The Blob - Southeast Face']",-116.1638,34.0179,R,10
105725164,Vorpal Sword,Trad,5.8+,3.3,50,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Atlantis Area', 'Atlantis Wall', 'Atlantis Wall - Left']",-116.1797,34.0184,S,8
105721927,Cactus Flower,Trad,5.11b PG13,4,36,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'South Horror Rock']",-116.1467,33.9977,PG13,11
105721996,Alice in Wonderjam,Trad,5.9,3.8,39,1,"['California', 'Joshua Tree National Park', 'Comic Book Area', 'Alice Rock']",-116.142,34.0124,S,9
105724939,Amanda,Trad,5.10a,3.8,40,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Steve Canyon Area', 'The Hot Tub']",-116.1671,34.0192,S,10
105723733,Black President,Trad,5.11a,4.7,19,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Central Wonderland', 'Elephant Arches']",-116.1449,34.05,S,11
105722539,Flake and Bake,Trad,5.8,2.7,59,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Face']",-116.1582,34.0242,S,8
105723490,For Whom the Poodle Tolls,Trad,5.9,3.2,50,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Hemingway Buttress', 'Hemingway Buttress (East Face Right)']",-116.1792,34.0246,S,9
105722203,That Old Soft Shoe,Trad,5.10d,3.8,37,1,"['California', 'Joshua Tree National Park', 'Belle Campground Area', 'Belle Campground', 'Castle Rock', 'Castle Rock - North Side']",-116.0203,34.0017,S,10
105723145,Semi Tough,Trad,5.10d,3.7,40,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Gateway Rock']",-116.1686,34.0124,S,10
105722452,La Reina,Trad,5.9,3.3,47,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Feudal Wall', 'Feudal Wall (Left Side)']",-116.154,34.093,S,9
105725083,Friendly Hands,Trad,5.10b,3.5,42,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Jimmy Cliff', 'Jimmy Cliff - East Face']",-116.1806,34.0129,S,10
105857828,Orange Flake,Trad,5.8,3.6,40,2,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Saddle Rocks Area', 'Saddle Rocks', 'Saddle Rocks - Skirt', 'Saddle Rocks - Skirt  (West Face)']",-116.14,33.9945,S,8
105725761,Hyperion,Trad,5.11d,4.9,14,3,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Grey Giant Area', 'Grey Giant']",-116.152,34.0639,S,11
108613072,LA Woman,Sport,5.11a,4.3,27,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Lost Horse Wall', 'Lost Horse Wall - Left Side']",-116.1792,34.0219,S,11
105722395,Father Figure,Sport,5.12d,4.5,22,1,"['California', 'Joshua Tree National Park', 'Barker Dam Area', 'Lakeside Rock', 'Lakeside Rock - East Face']",-116.1433,34.0309,S,12
105983315,Overnight Sensation,Trad,5.11b,4.4,25,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Cyclops Rock']",-116.1594,34.015,S,11
105722434,Sanctuary (aka Book of Changes),Trad,5.10b,3.9,35,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Central Wonderland', 'Diarrhea Dome', 'Bighorn Mating Grotto']",-116.1473,34.0515,S,10
105844716,Spitwad,Trad,5.9,3.4,44,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Rock Garden Valley', 'Rock Garden Valley - Left Side']",-116.1777,34.0215,S,9
105722101,Jaws,Trad,5.6 R,3.6,39,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'East Wall Inner (Exorcist Area)']",-116.1469,33.9998,R,6
105723742,Calcutta,Trad,5.8,2.9,54,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Short Wall', 'Short Wall - Left Side']",-116.1537,34.0926,S,8
105723739,Bombay,Trad,5.8,2.9,54,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Short Wall', 'Short Wall - Left Side']",-116.1537,34.0926,S,8
105721669,Quick Draw McGraw,Trad,5.10a,3.2,48,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Rock', 'Echo Rock - West Face']",-116.1562,34.0251,S,10
105721729,Duchess Right,Trad,5.7,2.8,54,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Feudal Wall', 'Feudal Wall (Left Side)']",-116.154,34.093,S,7
105839323,West Chimney,Trad,5.6,3,50,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Intersection Rock']",-116.163,34.0148,S,6
105723664,Fire or Retire,Trad,5.10c,3.6,37,1,"['California', 'Joshua Tree National Park', 'Roadside Rocks', 'Jam or Slam Rock', 'Jam or Slam Rock (SW Face)']",-116.169,34.0178,S,10
105722581,Winds of Whoopee,Trad,5.11a,4.1,28,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Real Hidden Valley Vicinity', 'Miles Of Piles Rock - West Face']",-116.1734,34.0118,S,11
105722074,My Laundry,Trad,5.9,3.8,33,2,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Wonderland Valley', 'West Wonderland Valley', 'The Astro Domes', 'South Astro Dome', 'South Astro Dome - Northeast Face']",-116.1471,34.0386,S,9
105724612,Deceptive Corner,Trad,5.7,2.9,51,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Side']",-116.158,34.0245,S,7
106120263,Brownies in Motion (aka Brownian Motion),Trad,5.10-,3.5,39,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'The Brown Wall']",-116.1722,34.0168,S,10
105724117,Season Opener,Trad,5.8,3.1,48,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Steve Canyon Area', 'Watanobe Wall']",-116.167,34.019,S,8
105723355,Ocean of Night (aka Out to Grunge),Trad,5.10b/c,3.8,33,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Side']",-116.158,34.0245,S,10
105723247,Tinker Toys,Trad,5.10b,3.4,41,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Tiny Tots Rock']",-116.178,34.0231,S,10
105725275,The Falcon and The Snowman,Trad,5.10c PG13,3.4,40,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Rock', 'Echo Rock - West Face']",-116.1562,34.0251,PG13,10
105724108,Misfits,Trad,5.11a/b,4.1,26,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - East Side']",-116.1571,34.0252,S,11
105725239,Planet Y,Trad,5.9,3,48,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Planet X Area', 'Planet X Pinnacle']",-116.1556,33.9961,S,9
106331960,The Fetus,Sport,5.10a/b,3.2,44,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Campfire Crag Area', 'Campfire Crag - South Face']",-116.1586,34.0951,S,10
105724948,Enchanted Stairway,Trad,5.9 R,3.8,31,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Central Wonderland', 'Disneyland Dome']",-116.1445,34.0462,R,9
105723391,Third Time's a Charm,Trad,5.10b,3.6,36,2,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Moosedog Tower']",-116.1649,34.0949,S,10
105723067,Butterfly Crack,Trad,5.11c,3.6,36,1,"['California', 'Joshua Tree National Park', 'Quail Springs Area', 'Trashcan Rock', 'Trashcan Rock - East Face']",-116.1972,34.0403,S,11
105932820,Presupposition,Trad,5.11c PG13,4.5,17,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Campfire Crag Area', 'Campfire Crag - North Face']",-116.1585,34.0957,PG13,11
106104577,Tic Tic Boom,Sport,5.12a,4.8,12,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Tumbling Rainbow Formation']",-116.1713,34.0123,S,12
105725866,Lesbian Lust,Sport,5.9,4,26,1,"['California', 'Joshua Tree National Park', 'OZ Area', 'Hollywood Area', 'North Hollywood', 'Zsa Zsa Gabor Memorial Boulder']",-116.052,34.0351,S,9
105722491,Ride a Wild Bago,Trad,5.10a R,3,47,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Sports Challenge Rock', 'Sports Challenge Rock - West Face']",-116.1691,34.014,R,10
105721960,Desert Song,Trad,5.11b R,4.4,20,2,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'The Sentinel', 'The Sentinel - West Face']",-116.1713,34.013,R,11
105722494,What's It To You,Trad,5.10d,3.4,39,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Sports Challenge Rock', 'Sports Challenge Rock - West Face']",-116.1691,34.014,S,10
105722686,Boortemus,Trad,5.10+,3.9,29,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Rattlesnake Canyon', 'Iceberg Boulder']",-116.1449,34.086,S,10
105723598,Party till Ya' Puke,Trad,5.10b,3.8,31,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Rattlesnake Canyon', 'Corral Wall', 'Corral Wall - Left Side']",-116.1426,34.0835,S,10
105856973,Where Two Deserts Meet,Trad,5.7+,2.8,51,1,"['California', 'Joshua Tree National Park', 'Stirrup Tank', 'Bovine Dome']",-116.0142,33.9806,S,7
105723622,The Rattler,Trad,5.10c,4.4,18,1,"['California', 'Joshua Tree National Park', 'OZ Area', 'OZ_', 'Emerald City']",-116.0417,34.0319,S,10
105844756,Hot Crystals,Trad,5.8,3.4,38,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Atlantis Area', 'Atlantis Wall', 'Atlantis Wall - Right']",-116.1802,34.0189,S,8
105874284,Kodiak,Trad,5.5,3,46,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'North Wonderland Approach', 'Bear Island']",-116.1811,34.0538,S,5
105947529,The Acid Crack,Trad,5.12d,4.8,10,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Arid Piles', 'Arid Piles - Southwest Face']",-116.1766,34.01,S,12
105723556,False Classic Corner (aka The Case Of The Missing Nolina),Trad,5.8,3,47,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Cockroach Crag']",-116.1762,34.0132,S,8
105724270,Good Housekeeping,Trad,5.11b,3.7,32,1,"['California', 'Joshua Tree National Park', 'Quail Springs Area', 'White Cliffs of Dover', 'White Cliffs of Dover - Left Side']",-116.199,34.0292,S,11
105722950,Flawless Fissure,Trad,5.9,3.6,34,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', ""Lloyd's Rock""]",-116.1788,34.0175,S,9
105724525,Black Diamond,Trad,5.12a,5,6,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', 'Olympic Dome']",-116.1021,34.0481,S,12
106761085,Lubricated Goat,Sport,5.10,3.8,29,1,"['California', 'Joshua Tree National Park', 'Barker Dam Area', 'Escape Rock', 'Escape Rock (Northeast Face)']",-116.1475,34.0325,S,10
105725884,Final Act,Trad,5.6,2.7,52,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'Playhouse Rock']",-116.1757,34.022,S,6
105722794,Bighorn Dihedral,Trad,5.10c,4.7,12,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Willow Hole Area', 'Suicide Horn Rock']",-116.1423,34.0666,S,10
105722680,Peter Eater Pumpkin Eater,Trad,5.10+,3.8,29,1,"['California', 'Joshua Tree National Park', 'Stirrup Tank', 'Stirrup Rock', 'Stirrup Rock - South Face']",-116.0203,33.9602,S,10
107015930,Asteroid Crack,Trad,5.13a,4.3,18,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Asteroid Belt']",-116.1514,34.0121,S,13
105797044,Roboranger,Trad,5.5,2.3,59,2,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Mount Grossvogel']",-116.1808,34.0103,S,5
105815166,Peewee's Piton,Sport,5.10-,3.1,44,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Peewee Rock']",-116.1604,34.0142,S,10
106381669,Throbbing Gristle,TR,5.12a/b,5,5,,"['California', 'Joshua Tree National Park', 'Loveland', 'Beak Boulder']",-116.0511,34.026,S,12
105724195,The Face of Tammy Faye,Trad,5.8,2.7,52,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'The Thin Wall']",-116.1728,34.0144,S,8
105724387,Such a Line,Trad,5.10d,4.4,17,1,"['California', 'Joshua Tree National Park', 'Jumbo Rock Area', 'Zebra Cliffs', 'Zebra Cliffs East Face']",-116.0565,33.9851,S,10
105721705,Red Beckey (aka The Rabbi),Trad,5.10a,3.2,41,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'Billboard Buttress']",-116.1561,34.0935,S,10
105725053,Invisible Touch,Trad,5.10b,4,26,1,"['California', 'Joshua Tree National Park', 'Split Rocks', 'Future Games Rock']",-116.0533,34.0117,S,10
105897095,Inhaler,Sport,5.8,3.3,40,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - East Side']",-116.1571,34.0252,S,8
105722833,Poodle Smasher,Trad,5.11b,5,5,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Far East', 'Poodle Smasher Area']",-116.1387,34.0527,S,11
106173514,The Jungle (aka Apocalypse Now),Trad,5.9,3,44,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Oyster Bar Area', 'Conrad Rock', 'Conrad Rock - Heart of Darkness Corridor']",-116.1435,33.9895,S,9
105722929,The Oyster Bar,Sport,5.11b,3.9,27,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Oyster Bar Area', 'The Oyster Bar']",-116.1411,33.9906,S,11
105807141,Tulip,Trad,5.6 R,2.6,53,1,"['California', 'Joshua Tree National Park', 'Quail Springs Area', 'Trashcan Rock', 'Trashcan Rock - West Face']",-116.1974,34.0403,R,6
106402159,Aero Space,Trad,5.10b,3.4,37,1,"['California', 'Joshua Tree National Park', 'Sheep Pass Area', 'Hall of Horrors Area', 'Hall of Horrors', 'East Wall Inner (Exorcist Area)']",-116.1469,33.9998,S,10
105724369,West Face Overhang,Trad,5.7+,2.7,50,1,"['California', 'Joshua Tree National Park', 'Hidden Valley Campground', 'Chimney Rock', 'Chimney Rock - West Face']",-116.1614,34.0168,S,7
105723532,The Bee's Knees,Sport,5.9,2.9,46,1,"['California', 'Joshua Tree National Park', 'Split Rocks', 'Isles in the Sky', 'Isles in the Sky (Northeast Face)']",-116.0587,34.0047,S,9
111536616,El Chapo,Sport,5.7,3.1,42,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', 'The Bilbo Buttresses']",-116.1558,34.0934,S,7
105723256,South of Heaven,Sport,5.12d,5,4,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Rattlesnake Canyon', 'The Valley of Kings', 'Slatanic Area']",-116.1387,34.0745,S,12
105724528,Icon,Trad,5.10c,4.5,14,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', 'Olympic Dome']",-116.1021,34.0481,S,10
105722722,Catapult,Trad,5.11b R,5,4,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Grey Giant Area', 'The Fortress']",-116.1482,34.0635,R,11
105811868,Balance Due,Trad,5.10c,3.8,28,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'North Wonderland Approach', 'Hidden Dome']",-116.1746,34.0543,S,10
106063798,Marmac's Crack,Trad,5.6,3.1,40,1,"['California', 'Joshua Tree National Park', 'Lost Horse Area', 'The Cathouse']",-116.1753,34.0198,S,6
105721891,Halfway to Paradise,Trad,5.10a/b PG13,3.3,37,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - East Side']",-116.1571,34.0252,PG13,10
105722320,Bonzo Dog Band,Trad,5.7,2.9,46,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Cove', 'Echo Cove - South Face']",-116.1582,34.0242,S,7
105722713,Jack of Hearts,Trad,5.9+,2.9,46,1,"['California', 'Joshua Tree National Park', 'Quail Springs Area', 'White Cliffs of Dover', 'White Cliffs of Dover - Left Side']",-116.199,34.0292,S,9
108041745,Prime Real Estate,Sport,5.12c/d,5,3,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Upper Cow Rock']",-116.1747,34.0168,S,12
105723217,Hydra,Sport,5.13c,5,3,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Willow Hole Area', 'The Super Block']",-116.153,34.0726,S,13
118181024,The Hurricane Crack,Trad,5.13c,5,1,,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Rock', 'Echo Rock - South Face']",-116.1551,34.0246,S,13
105816560,Ocean Of Doubt,Sport,5.13b,5,3,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Atom Smasher Area', 'Ivory Tower']",-116.1604,34.0739,S,13
105816557,Chain Of Addiction,Sport,5.13c,5,3,1,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland North', 'Atom Smasher Area', 'Ivory Tower']",-116.1604,34.0739,S,13
105724009,Candelabra,Trad,5.10a X,3.4,35,1,"['California', 'Joshua Tree National Park', 'The Outback', 'Steve Canyon Area', 'Steve Canyon', 'The Orc Wall']",-116.1665,34.0188,X,10
105724498,Drag Queen,Trad,5.11c,5,3,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', ""Walt's Rocks"", ""Upper Walt's Rocks""]",-116.1009,34.0583,S,11
105725749,The Bloodline,Trad,5.12a,4.8,6,1,"['California', 'Joshua Tree National Park', 'Queen Mountain', 'Olympic Dome']",-116.1021,34.0481,S,12
106320729,Savwafare Ist Everywhere,Trad,5.8+,3.5,33,1,"['California', 'Joshua Tree National Park', 'Real Hidden Valley', 'Saavy Dome']",-116.1732,34.0175,S,8
105722638,Raked over the Coles,Trad,5.10d,3.9,25,1,"['California', 'Joshua Tree National Park', 'Echo Rock Area', 'Echo Rock', 'Echo Rock - South Face']",-116.1551,34.0246,S,10
105722125,Panama Red,TR,5.11c,4.7,9,1,"['California', 'Joshua Tree National Park', 'Indian Cove', 'Indian Cove Campground', ""King Otto's Castle""]",-116.1569,34.0924,S,11
106791483,[Redacted],Trad,5.12a PG13,5,2,2,"['California', 'Joshua Tree National Park', 'Wonderland of Rocks', 'Wonderland South', 'Central Wonderland', 'Diarrhea Dome', 'Diarrhea Dome - South Face']",-116.1468,34.051,PG13,12
